[2025-12-11T10:13:39.062+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-12-11T10:13:39.111+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-10T02:00:00+00:00 [queued]>
[2025-12-11T10:13:39.125+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-10T02:00:00+00:00 [queued]>
[2025-12-11T10:13:39.125+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2025-12-11T10:13:39.147+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2025-12-10 02:00:00+00:00
[2025-12-11T10:13:39.156+0000] {standard_task_runner.py:72} INFO - Started process 100 to run task
[2025-12-11T10:13:39.164+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2025-12-10T02:00:00+00:00', '--job-id', '357', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmpv7bsonca']
[2025-12-11T10:13:39.168+0000] {standard_task_runner.py:105} INFO - Job 357: Subtask crawl_data
[2025-12-11T10:13:39.254+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2025-12-11T10:13:39.436+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-10T02:00:00+00:00 [running]> on host a1de7f96d4f1
[2025-12-11T10:13:39.438+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2025-12-11T10:13:39.644+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='dinhhoa0102@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2025-12-10T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-10T02:00:00+00:00'
[2025-12-11T10:13:39.645+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-12-11T10:13:39.712+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2025-12-11T10:13:39.713+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2025-12-11T10:13:39.726+0000] {subprocess.py:99} INFO - Output:
[2025-12-11T10:13:41.467+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2025-12-11T10:13:44.427+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:13:44.432+0000] {subprocess.py:106} INFO -  Đang crawl trang 1...
[2025-12-11T10:13:54.558+0000] {subprocess.py:106} INFO -  Trang 1 - Job 1/20 | Mid/Senior Software Engineer (3D) | 🔗 https://itviec.com/it-jobs/mid-senior-software-engineer-3d-modec-5507?lab_feature=preview_jd_page
[2025-12-11T10:13:54.870+0000] {subprocess.py:106} INFO -  Trang 1 - Job 2/20 | Mid/Senior Software Engineer (3D) | 🔗 https://itviec.com/it-jobs/mid-senior-software-engineer-3d-modec-5507?lab_feature=preview_jd_page
[2025-12-11T10:13:55.156+0000] {subprocess.py:106} INFO -  Trang 1 - Job 3/20 | Bridge Software Engineer (Japanese) | 🔗 https://itviec.com/it-jobs/project-leader-brse-tieng-nhat-n2-cube-system-viet-nam-4056?lab_feature=preview_jd_page
[2025-12-11T10:13:55.465+0000] {subprocess.py:106} INFO -  Trang 1 - Job 4/20 | Bridge System Engineer (BSE) | 🔗 https://itviec.com/it-jobs/bridge-system-engineer-bse-ivc-isb-vietnam-2330?lab_feature=preview_jd_page
[2025-12-11T10:13:55.877+0000] {subprocess.py:106} INFO -  Trang 1 - Job 5/20 | Business Analyst Leader | 🔗 https://itviec.com/it-jobs/business-analyst-leader-vcbs-4826?lab_feature=preview_jd_page
[2025-12-11T10:13:56.268+0000] {subprocess.py:106} INFO -  Trang 1 - Job 6/20 | Middle/Senior Devops Engineer (Golang, Python, Java) | 🔗 https://itviec.com/it-jobs/director-of-engineering-fintech-trusting-social-3844/content?job_index=5&locale=en
[2025-12-11T10:13:56.617+0000] {subprocess.py:106} INFO -  Trang 1 - Job 7/20 | Director of Engineering - Fintech | 🔗 https://itviec.com/it-jobs/director-of-engineering-fintech-trusting-social-3844?lab_feature=preview_jd_page
[2025-12-11T10:13:56.947+0000] {subprocess.py:106} INFO -  Trang 1 - Job 8/20 | Cloud Database Administrator (SQL Server, English) | 🔗 https://itviec.com/it-jobs/cloud-database-administrator-sql-server-english-fwd-vtc-4232?lab_feature=preview_jd_page
[2025-12-11T10:13:57.240+0000] {subprocess.py:106} INFO -  Trang 1 - Job 9/20 | App Security Engineer (Research, Pentest/audit) | 🔗 https://itviec.com/it-jobs/app-security-engineer-research-pentest-audit-m_service-momo-0545?lab_feature=preview_jd_page
[2025-12-11T10:13:57.507+0000] {subprocess.py:106} INFO -  Trang 1 - Job 10/20 | Senior Data Scientist (Strong Python, SQL) | 🔗 https://itviec.com/it-jobs/senior-data-scientist-strong-python-sql-golden-gate-2119?lab_feature=preview_jd_page
[2025-12-11T10:13:57.795+0000] {subprocess.py:106} INFO -  Trang 1 - Job 11/20 | Chuyên viên kiến trúc giải pháp - Solution Architect | 🔗 https://itviec.com/it-jobs/chuyen-vien-kien-truc-giai-phap-solution-architect-trung-tam-cntt-tap-doan-bao-viet-2157?lab_feature=preview_jd_page
[2025-12-11T10:13:58.105+0000] {subprocess.py:106} INFO -  Trang 1 - Job 12/20 | CV Quản trị cơ sở dữ liệu - Database Administrator | 🔗 https://itviec.com/it-jobs/cv-quan-tri-co-so-du-lieu-database-administrator-trung-tam-cntt-tap-doan-bao-viet-5734?lab_feature=preview_jd_page
[2025-12-11T10:13:58.493+0000] {subprocess.py:106} INFO -  Trang 1 - Job 13/20 | Frontend Developer (ReactJS, Angular, VueJS) | 🔗 https://itviec.com/it-jobs/frontend-developer-reactjs-angular-vuejs-virtual-security-lab-cyber-risk-management-services-l-l-c-3716?lab_feature=preview_jd_page
[2025-12-11T10:13:58.821+0000] {subprocess.py:106} INFO -  Trang 1 - Job 14/20 | UI UX Designer (Figma, Sketch, or Adobe XD) | 🔗 https://itviec.com/it-jobs/ui-ux-designer-figma-sketch-or-adobe-xd-virtual-security-lab-cyber-risk-management-services-l-l-c-4553?lab_feature=preview_jd_page
[2025-12-11T10:13:59.144+0000] {subprocess.py:106} INFO -  Trang 1 - Job 15/20 | Mid/Sr Software Developers (Java, Spring) | 🔗 https://itviec.com/it-jobs/mid-sr-software-developers-java-pacific-cross-vietnam-4242?lab_feature=preview_jd_page
[2025-12-11T10:13:59.466+0000] {subprocess.py:106} INFO -  Trang 1 - Job 16/20 | Senior Front-end Engineer (ReactJS, ReactNative) | 🔗 https://itviec.com/it-jobs/senior-front-end-engineer-reactjs-reactnative-pizza-hut-digital-technology-4846?lab_feature=preview_jd_page
[2025-12-11T10:13:59.880+0000] {subprocess.py:106} INFO -  Trang 1 - Job 17/20 | (Đống Đa, HN) iOS Dev (Swift, Flutter) | 🔗 https://itviec.com/it-jobs/dong-da-hn-ios-dev-swift-flutter-neos-viet-nam-3559?lab_feature=preview_jd_page
[2025-12-11T10:14:00.172+0000] {subprocess.py:106} INFO -  Trang 1 - Job 18/20 | Hybrid - Ruby On Rails Backend Developer (Ruby, SQL) | 🔗 https://itviec.com/it-jobs/hybrid-ruby-on-rails-backend-developer-ruby-sql-mealsuite-1851?lab_feature=preview_jd_page
[2025-12-11T10:14:00.486+0000] {subprocess.py:106} INFO -  Trang 1 - Job 19/20 | Bridge Software Engineer (Early Joining Bonus) | 🔗 https://itviec.com/it-jobs/bridge-software-engineer-early-joining-bonus-vietlink-2641?lab_feature=preview_jd_page
[2025-12-11T10:14:00.859+0000] {subprocess.py:106} INFO -  Trang 1 - Job 20/20 | Quality Engineer (Manual & Automation, Java) | 🔗 https://itviec.com/it-jobs/quality-engineer-manual-automation-java-chotot-1550?lab_feature=preview_jd_page
[2025-12-11T10:14:00.860+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:14:00.861+0000] {subprocess.py:106} INFO -  Đang crawl trang 2...
[2025-12-11T10:14:09.637+0000] {subprocess.py:106} INFO -  Trang 2 - Job 1/20 | .NET Development Lead | 🔗 https://itviec.com/it-jobs/net-development-lead-cong-ty-tnhh-thoi-trang-va-my-pham-chau-au-acfc-4817?lab_feature=preview_jd_page
[2025-12-11T10:14:10.120+0000] {subprocess.py:106} INFO -  Trang 2 - Job 2/20 | Middle Full Stack Developer (.NET / Java / Python) | 🔗 https://itviec.com/it-jobs/middle-full-stack-developer-net-java-python-megazone-5805?lab_feature=preview_jd_page
[2025-12-11T10:14:10.525+0000] {subprocess.py:106} INFO -  Trang 2 - Job 3/20 | Middle Full Stack Developer (.NET / Java / Python) | 🔗 https://itviec.com/it-jobs/middle-full-stack-developer-net-java-python-megazone-5805?lab_feature=preview_jd_page
