[2025-12-20T07:05:39.680+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-12-20T07:05:39.710+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-19T02:00:00+00:00 [queued]>
[2025-12-20T07:05:39.718+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-19T02:00:00+00:00 [queued]>
[2025-12-20T07:05:39.719+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2025-12-20T07:05:39.734+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2025-12-19 02:00:00+00:00
[2025-12-20T07:05:39.739+0000] {standard_task_runner.py:72} INFO - Started process 99 to run task
[2025-12-20T07:05:39.743+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2025-12-19T02:00:00+00:00', '--job-id', '390', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmplo86i3yn']
[2025-12-20T07:05:39.745+0000] {standard_task_runner.py:105} INFO - Job 390: Subtask crawl_data
[2025-12-20T07:05:39.770+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2025-12-20T07:05:39.847+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-19T02:00:00+00:00 [running]> on host a1de7f96d4f1
[2025-12-20T07:05:39.848+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2025-12-20T07:05:39.978+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='dinhhoa0102@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2025-12-19T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-19T02:00:00+00:00'
[2025-12-20T07:05:39.979+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-12-20T07:05:39.993+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2025-12-20T07:05:39.994+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2025-12-20T07:05:40.004+0000] {subprocess.py:99} INFO - Output:
[2025-12-20T07:05:41.235+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2025-12-20T07:05:43.315+0000] {subprocess.py:106} INFO - 
[2025-12-20T07:05:43.316+0000] {subprocess.py:106} INFO -  Đang crawl trang 1...
[2025-12-20T07:05:52.909+0000] {subprocess.py:106} INFO -  Trang 1 - Job 1/20 | Senior Python Developer | 🔗 https://itviec.com/it-jobs/senior-python-developer-larion-4103?lab_feature=preview_jd_page
[2025-12-20T07:05:53.138+0000] {subprocess.py:106} INFO -  Trang 1 - Job 2/20 | Senior Python Developer | 🔗 https://itviec.com/it-jobs/senior-python-developer-larion-4103?lab_feature=preview_jd_page
[2025-12-20T07:05:53.478+0000] {subprocess.py:106} INFO -  Trang 1 - Job 3/20 | Senior C++ Developer (Algorithms, Linux) | 🔗 https://itviec.com/it-jobs/senior-c-developer-algorithms-linux-larion-3105?lab_feature=preview_jd_page
[2025-12-20T07:05:53.872+0000] {subprocess.py:106} INFO -  Trang 1 - Job 4/20 | AUTOMATION TEST ENGINEER (Selenium) | 🔗 https://itviec.com/it-jobs/automation-test-engineer-selenium-kis-technology-3753?lab_feature=preview_jd_page
[2025-12-20T07:05:54.185+0000] {subprocess.py:106} INFO -  Trang 1 - Job 5/20 | QUALITY ASSURANCE/TESTER (Good English Speaking) | 🔗 https://itviec.com/it-jobs/business-analyst-leader-vts-viettel-group-4151?lab_feature=preview_jd_page
[2025-12-20T07:05:54.466+0000] {subprocess.py:106} INFO -  Trang 1 - Job 6/20 | Business analyst leader - VTS | 🔗 https://itviec.com/it-jobs/business-analyst-leader-vts-viettel-group-4151?lab_feature=preview_jd_page
[2025-12-20T07:05:54.705+0000] {subprocess.py:106} INFO -  Trang 1 - Job 7/20 | Embedded Software Engineer (Junior/Middle/Senior) | 🔗 https://itviec.com/it-jobs/embedded-software-engineer-junior-middle-senior-hitachi-digital-services-2312?lab_feature=preview_jd_page
[2025-12-20T07:05:54.948+0000] {subprocess.py:106} INFO -  Trang 1 - Job 8/20 | Data Scientist | 🔗 https://itviec.com/it-jobs/data-scientist-techcombank-1529?lab_feature=preview_jd_page
[2025-12-20T07:05:55.187+0000] {subprocess.py:106} INFO -  Trang 1 - Job 9/20 | Viedoc - Automation Engineer (.NET/Java, Selenium) | 🔗 https://itviec.com/it-jobs/viedoc-automation-engineer-net-java-selenium-scandinavian-software-park-2107?lab_feature=preview_jd_page
[2025-12-20T07:05:55.407+0000] {subprocess.py:106} INFO -  Trang 1 - Job 10/20 | Bridge Software Engineer (BrSE, PO, Japanese) | 🔗 https://itviec.com/it-jobs/bridge-software-engineer-brse-po-japanese-deha-viet-nam-1425?lab_feature=preview_jd_page
[2025-12-20T07:05:55.618+0000] {subprocess.py:106} INFO -  Trang 1 - Job 11/20 | Database Developer (DB/ETL/MS SQL) | 🔗 https://itviec.com/it-jobs/database-developer-db-etl-ms-sql-rikkeisoft-0538?lab_feature=preview_jd_page
[2025-12-20T07:05:56.032+0000] {subprocess.py:106} INFO -  Trang 1 - Job 12/20 | Windows Application Developer (C++/MFC) Up~$2000 | 🔗 https://itviec.com/it-jobs/uiux-designer-junior-middle-the-one-digi-corp-2118?lab_feature=preview_jd_page
