[2026-01-31T09:14:40.370+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-01-31T09:14:40.408+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-01-27T02:00:00+00:00 [queued]>
[2026-01-31T09:14:40.419+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-01-27T02:00:00+00:00 [queued]>
[2026-01-31T09:14:40.420+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2026-01-31T09:14:40.437+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2026-01-27 02:00:00+00:00
[2026-01-31T09:14:40.443+0000] {standard_task_runner.py:72} INFO - Started process 41 to run task
[2026-01-31T09:14:40.448+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2026-01-27T02:00:00+00:00', '--job-id', '474', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmpbzvducoa']
[2026-01-31T09:14:40.450+0000] {standard_task_runner.py:105} INFO - Job 474: Subtask crawl_data
[2026-01-31T09:14:40.482+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2026-01-31T09:14:40.580+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-01-27T02:00:00+00:00 [running]> on host a1de7f96d4f1
[2026-01-31T09:14:40.581+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2026-01-31T09:14:40.837+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='dinhhoa0102@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2026-01-27T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-01-27T02:00:00+00:00'
[2026-01-31T09:14:40.838+0000] {taskinstance.py:732} INFO - ::endgroup::
[2026-01-31T09:14:40.867+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2026-01-31T09:14:40.869+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2026-01-31T09:14:40.880+0000] {subprocess.py:99} INFO - Output:
[2026-01-31T09:14:42.924+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2026-01-31T09:14:46.935+0000] {subprocess.py:106} INFO - 
[2026-01-31T09:14:46.937+0000] {subprocess.py:106} INFO -  Đang crawl trang 1...
[2026-01-31T09:14:56.610+0000] {subprocess.py:106} INFO -  Trang 1 - Job 1/20 | Senior DevOps Engineer (AWS) | 🔗 https://itviec.com/it-jobs/senior-devops-engineer-aws-kms-technology-3109?lab_feature=preview_jd_page
[2026-01-31T09:14:56.990+0000] {subprocess.py:106} INFO -  Trang 1 - Job 2/20 | Senior DevOps Engineer (AWS) | 🔗 https://itviec.com/it-jobs/senior-devops-engineer-aws-kms-technology-3109?lab_feature=preview_jd_page
[2026-01-31T09:14:57.260+0000] {subprocess.py:106} INFO -  Trang 1 - Job 3/20 | Project Manager (Japanese N2+) | 🔗 https://itviec.com/it-jobs/project-manager-japanese-n2-flinters-vietnam-1021?lab_feature=preview_jd_page
[2026-01-31T09:14:57.520+0000] {subprocess.py:106} INFO -  Trang 1 - Job 4/20 | Technical Lead | 🔗 https://itviec.com/it-jobs/technical-lead-firegroup-5737?lab_feature=preview_jd_page
[2026-01-31T09:14:57.869+0000] {subprocess.py:106} INFO -  Trang 1 - Job 5/20 | Mid/Sr Java Developer (English Required) - Up to 3200$ | 🔗 https://itviec.com/it-jobs/network-security-engineer-wecloud-jsc-1921?lab_feature=preview_jd_page
[2026-01-31T09:14:58.105+0000] {subprocess.py:106} INFO -  Trang 1 - Job 6/20 | Network Security Engineer | 🔗 https://itviec.com/it-jobs/network-security-engineer-wecloud-jsc-1921?lab_feature=preview_jd_page
[2026-01-31T09:14:58.392+0000] {subprocess.py:106} INFO -  Trang 1 - Job 7/20 | Product Owner (UML, Figma, Market Research) | 🔗 https://itviec.com/it-jobs/product-owner-uml-figma-market-research-vnpt-epay-4306?lab_feature=preview_jd_page
[2026-01-31T09:14:58.664+0000] {subprocess.py:106} INFO -  Trang 1 - Job 8/20 | Data Governance Expert | 🔗 https://itviec.com/it-jobs/data-governance-expert-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-4855?lab_feature=preview_jd_page
[2026-01-31T09:14:58.975+0000] {subprocess.py:106} INFO -  Trang 1 - Job 9/20 | HO - Data Quality/ Data Governance Specialist | 🔗 https://itviec.com/it-jobs/ho-data-quality-data-governance-specialist-ngan-hang-a-chau-acb-0438?lab_feature=preview_jd_page
[2026-01-31T09:14:59.278+0000] {subprocess.py:106} INFO -  Trang 1 - Job 10/20 | Senior Systems/ Application Support Engineer (C#/ .NET) | 🔗 https://itviec.com/it-jobs/senior-systems-application-support-engineer-c-net-thoughtworks-vietnam-3036?lab_feature=preview_jd_page
[2026-01-31T09:14:59.565+0000] {subprocess.py:106} INFO -  Trang 1 - Job 11/20 | Solution Architect (Java/Python/Golang) | 🔗 https://itviec.com/it-jobs/solution-architect-java-python-golang-gft-technologies-vietnam-3511?lab_feature=preview_jd_page
[2026-01-31T09:14:34.055+0000] {subprocess.py:106} INFO -  Trang 1 - Job 12/20 | Unity Game Developer | 🔗 https://itviec.com/it-jobs/unity-game-developer-nexon-dev-vina-1939?lab_feature=preview_jd_page
